Device ID,First Backup Status,First Backup Size,System Settings Backup,Time Taken,OS Platform,Device OS,User ID
2704710,Complete,95.80,Not Backed Up,0:02,Windows,Win 10,2056792
2699616,Complete,1197.36,Not Backed Up,0:33,Mac OS X,Mojave,475572
2696403,Complete,2.32,Not Backed Up,0:00,Mac OS X,High Sierra,571023
2696251,Complete,2.79,Not Backed Up,0:00,Mac OS X,Catalina,619938
2696073,Complete,3.49,Not Backed Up,0:00,Mac OS X,Catalina,404406
2695696,Complete,10.35,Not Backed Up,0:01,Mac OS X,Mojave,2052091
2695593,Complete,131.33,Not Backed Up,0:03,Windows,Win 10,1964145
2695438,Complete,3.29,Not Backed Up,0:00,Mac OS X,Catalina,2051908
2695358,Complete,3.32,Not Backed Up,0:01,Mac OS X,Catalina,518577
2695035,Complete,108.63,Not Backed Up,0:02,Windows,Win 10,715723
2691802,Complete,4.10,Not Backed Up,0:00,Mac OS X,Mojave,399306
2691642,Complete,180.48,Not Backed Up,0:01,Windows,Win 10,2049399
2691534,Complete,3.48,Not Backed Up,0:00,Mac OS X,Mojave,615796
2691321,Complete,3.68,Not Backed Up,0:00,Mac OS X,High Sierra,1804772
2685699,Complete,118.02,Not Backed Up,0:08,Windows,Win 10,467942
2685376,Complete,162.34,Not Backed Up,0:03,Windows,Win 10,249093
2682208,Complete,3.42,Not Backed Up,0:00,Mac OS X,Catalina,379221
2681484,Complete,3.41,Not Backed Up,0:00,Mac OS X,Catalina,2038498
2681388,Complete,82.56,Not Backed Up,0:24,Windows,Win 10,350311
2681321,Complete,17.10,Not Backed Up,0:00,Mac OS X,Mojave,2038410
2681284,Complete,131.33,Not Backed Up,0:17,Windows,Win 10,2038397
2681081,Complete,84.91,Not Backed Up,0:01,Windows,Win 10,2038265
2680966,Complete,124.95,Not Backed Up,0:34,Windows,Win 10,2038136
2680455,Complete,94.51,Not Backed Up,0:02,Windows,Win 10,1243374
2677049,Complete,137.45,Not Backed Up,0:03,Windows,Win 10,237935
2676935,Complete,90.05,Not Backed Up,0:01,Windows,Win 10,438330
2676699,Complete,87.47,Not Backed Up,0:02,Windows,Win 10,1305249
2676503,Complete,110.78,Not Backed Up,0:03,Windows,Win 10,632020
2675855,Complete,105.83,Not Backed Up,0:02,Windows,Win 10,1995770
2675837,Complete,157.81,Not Backed Up,0:05,Windows,Win 10,1995770
2675062,Complete,440.01,Not Backed Up,0:05,Windows,Win 10,2034820
2673765,Complete,112.12,Not Backed Up,0:02,Windows,Win 10,240388
2673298,Complete,1397.37,Not Backed Up,0:05,Windows,Win 10,196965
2673080,Complete,415.95,Not Backed Up,0:05,Windows,Win 7,350311
2672459,Complete,144.25,Not Backed Up,0:06,Windows,Win 10,1995770
2670734,Complete,243.62,Not Backed Up,0:02,Windows,Win 10,241575
2670522,Complete,98.39,Not Backed Up,0:01,Windows,Win 10,2026207
2670210,Complete,55.60,Not Backed Up,0:03,Windows,Win 10,146877
2670132,Complete,93.28,Not Backed Up,0:01,Windows,Win 10,564562
2667984,Complete,14110.02,Not Backed Up,79:39,Mac OS X,Mojave,2024880
2667836,Complete,324.36,Not Backed Up,0:05,Windows,Win 10,1703466
2667786,Complete,3.36,Not Backed Up,0:00,Mac OS X,Mojave,521296
2667728,Complete,92863.45,Not Backed Up,20:35,Mac OS X,Catalina,327985
2666947,Complete,102.88,Not Backed Up,0:03,Windows,Win 10,747544
2663573,Complete,37.93,Not Backed Up,0:00,Mac OS X,Catalina,2020669
2663358,Complete,3.49,Not Backed Up,0:00,Mac OS X,Mojave,2020440
2663265,Complete,5433.97,Not Backed Up,1:24,Windows,Win 10,2020414
2663257,Complete,8671.75,Not Backed Up,36:02,Windows,Win 10,245795
2662869,Complete,102.43,Not Backed Up,0:03,Windows,Win 10,426871
2662824,Complete,556.91,Not Backed Up,0:17,Windows,Win 10,2020263
2662750,Complete,88.07,Not Backed Up,2:29,Windows,Win 10,1822787
2662587,Complete,116.81,Not Backed Up,0:01,Windows,Win 10,2020024
2662231,Complete,3.27,Not Backed Up,0:00,Mac OS X,Mojave,2019838
2662182,Complete,3.63,Not Backed Up,0:00,Mac OS X,Mojave,635931
2658968,Complete,116.03,Not Backed Up,0:01,Windows,Win 10,1642333
2658511,Complete,109.79,Not Backed Up,0:01,Windows,Win 10,1376929
2658387,Complete,14.49,Not Backed Up,0:00,Mac OS X,Mojave,523982
2658358,Complete,124.66,Not Backed Up,0:03,Windows,Win 10,1624724
2658274,Complete,336.42,Not Backed Up,0:06,Windows,Win 10,635931
2658169,Complete,99.98,Not Backed Up,0:01,Windows,Win 10,1310854
2658151,Complete,97.69,Not Backed Up,0:01,Windows,Win 10,1523326
2657807,Complete,3.56,Not Backed Up,0:00,Mac OS X,Mojave,2017913
2657696,Complete,3.35,Not Backed Up,0:00,Mac OS X,Mojave,2017866
2657636,Complete,187.28,Not Backed Up,0:07,Windows,Win 10,2017842
2657524,Complete,15703.87,Not Backed Up,3:21,Mac OS X,Catalina,2017807
2654149,Complete,2.26,Not Backed Up,0:00,Mac OS X,High Sierra,2016169
2653950,Complete,3.87,Not Backed Up,0:00,Mac OS X,Mojave,1439219
2653093,Complete,3.41,Not Backed Up,0:00,Mac OS X,Catalina,2015388
2648995,Complete,95.69,Not Backed Up,0:01,Windows,Win 10,237715
2648957,Complete,2510.10,Not Backed Up,4:18,Mac OS X,Mojave,2013579
2648807,Complete,105.85,Not Backed Up,0:01,Windows,Win 10,1711378
2648162,Complete,106.97,Not Backed Up,0:08,Windows,Win 10,269633
2645845,Complete,122.92,Not Backed Up,0:01,Windows,Win 10,615503
2645676,Complete,155.45,Not Backed Up,0:05,Windows,Win 7,237609
2645659,Complete,2.24,Not Backed Up,0:00,Mac OS X,Mojave,245354
2642006,Complete,3.46,Not Backed Up,0:00,Mac OS X,Mojave,2008771
2642001,Complete,2.30,Not Backed Up,0:00,Mac OS X,Mojave,2008765
2641989,Complete,95.49,Not Backed Up,0:02,Windows,Win 10,2008764
2641880,Complete,114.79,Not Backed Up,0:01,Windows,Win 10,2008672
2641812,Complete,125.43,Not Backed Up,0:03,Windows,Win 10,2008651
2638585,Complete,105.94,Not Backed Up,0:01,Windows,Win 10,710556
2638297,Complete,2.92,Not Backed Up,0:00,Mac OS X,Catalina,615740
2634624,Complete,100.24,Not Backed Up,0:02,Windows,Win 10,519339
2634193,Complete,321.52,Not Backed Up,2:25,Windows,Win 10,238115
2634034,Complete,106.64,Not Backed Up,0:02,Windows,Win 10,808772
2631547,Complete,3.39,Not Backed Up,0:03,Mac OS X,Mojave,2002200
2630927,Complete,2.27,Not Backed Up,0:00,Mac OS X,Catalina,808984
2626586,Complete,2095.93,Not Backed Up,0:31,Windows,Win 10,1998764
2624964,Complete,5.32,Not Backed Up,0:00,Mac OS X,Mojave,609495
2624827,Complete,2.22,Not Backed Up,0:00,Mac OS X,High Sierra,627642
2624364,Complete,3.36,Not Backed Up,0:00,Mac OS X,Mojave,1997075
2624363,Complete,3.63,Not Backed Up,0:00,Mac OS X,Mojave,1997074
2624315,Complete,283.07,Not Backed Up,0:03,Windows,Win 10,149543
2624225,Complete,3.41,Not Backed Up,0:00,Mac OS X,Mojave,1996666
2624144,Complete,86.35,Not Backed Up,0:01,Windows,Win 10,1996637
2624138,Complete,98.25,Not Backed Up,0:02,Windows,Win 10,1996635
2624045,Complete,96.44,Not Backed Up,0:04,Windows,Win 10,1996534
2623727,Complete,1349.43,Not Backed Up,0:14,Windows,Win 10,238754
2622731,Complete,95.95,Not Backed Up,0:01,Windows,Win 10,1995864
2622413,Complete,89.23,Not Backed Up,0:02,Windows,Win 10,1995770
2621501,Complete,146.76,Not Backed Up,0:05,Windows,Win 10,1376929
2621103,Complete,1380.01,Not Backed Up,0:21,Windows,Win 10,1994646
2620487,Complete,3.39,Not Backed Up,0:00,Mac OS X,Catalina,245272
2620231,Complete,105.59,Not Backed Up,0:01,Windows,Win 10,245320
2617269,Complete,150551.14,Not Backed Up,1:44,Mac OS X,Catalina,188151
2617228,Complete,96.45,Not Backed Up,0:04,Windows,Win 10,512222
2616970,Complete,270.93,Not Backed Up,0:05,Windows,Win 10,780490
2616925,Complete,101.56,Not Backed Up,0:01,Windows,Win 10,1989875
2616907,Complete,3.37,Not Backed Up,0:04,Mac OS X,Catalina,1992112
2616903,Complete,393.55,Not Backed Up,0:38,Windows,Win 10,1516500
2616526,Complete,114.20,Not Backed Up,0:02,Windows,Win 10,657915
2616525,Complete,313.26,Not Backed Up,0:03,Windows,Win 10,1516500
2615914,Complete,187.62,Not Backed Up,0:04,Windows,Win 10,519310
2614020,Complete,50755.77,Not Backed Up,27:37,Mac OS X,High Sierra,808984
2614014,Complete,289.39,Not Backed Up,0:35,Mac OS X,Catalina,1970742
2613427,Complete,85.68,Not Backed Up,0:01,Windows,Win 10,245875
2612458,Complete,182.88,Not Backed Up,0:02,Windows,Win 10,1989875
2611563,Complete,128.67,Not Backed Up,0:01,Windows,Win 10,1981291
2610069,Complete,111.88,Not Backed Up,0:04,Windows,Win 10,512222
2609926,Complete,120.64,Not Backed Up,0:02,Windows,Win 10,237794
2609840,Complete,3.44,Not Backed Up,0:00,Mac OS X,Mojave,349973
2609458,Complete,266.31,Not Backed Up,0:04,Windows,Win 10,512222
2609062,Complete,98.25,Not Backed Up,0:01,Windows,Win 10,697157
2608665,Complete,3.36,Not Backed Up,0:00,Mac OS X,Mojave,456247
2606856,Complete,3.81,Not Backed Up,0:00,Mac OS X,Mojave,615741
2606723,Complete,121.75,Not Backed Up,0:03,Windows,Win 10,239362
2605475,Complete,3.31,Not Backed Up,0:00,Mac OS X,Mojave,237199
2605469,Complete,110.20,Not Backed Up,0:01,Windows,Win 10,609423
2605384,Complete,90.20,Not Backed Up,0:01,Windows,Win 10,1985976
2605306,Complete,3.68,Not Backed Up,0:00,Mac OS X,Catalina,1985926
2605176,Complete,102.58,Not Backed Up,0:02,Windows,Win 10,245888
2605064,Complete,181.73,Not Backed Up,0:03,Windows,Win 10,697157
2605063,Complete,90.67,Not Backed Up,0:01,Windows,Win 10,1985755
2605052,Complete,86.62,Not Backed Up,0:01,Windows,Win 10,1985750
2605038,Complete,104.05,Not Backed Up,0:01,Windows,Win 10,1381328
2602801,Complete,1723.74,Not Backed Up,7:50,Windows,Win 10,1984608
2600596,Complete,2817.66,Not Backed Up,8:32,Windows,Win 10,1983049
2598904,Complete,3.50,Not Backed Up,0:00,Mac OS X,Mojave,238683
2598878,Complete,273.94,Not Backed Up,0:05,Windows,Win 10,1981873
2598467,Complete,108.19,Not Backed Up,0:02,Windows,Win 10,237706
2598182,Complete,4185.95,Not Backed Up,3:39,Windows,Win 10,1981547
2597631,Complete,3344.78,Not Backed Up,1:09,Windows,Win 10,1981291
2596320,Complete,101.08,Not Backed Up,0:02,Windows,Win 10,232837
2596305,Complete,4.28,Not Backed Up,0:00,Mac OS X,Catalina,1970737
2596267,Complete,84981.90,Not Backed Up,0:53,Windows,Win 10,1169877
2596026,Complete,140.78,Not Backed Up,0:15,Windows,Win 10,239015
2594392,Complete,4.14,Not Backed Up,0:00,Mac OS X,Mojave,238164
2593834,Complete,452.11,Not Backed Up,0:30,Windows,Win 10,473757
2593655,Complete,103.83,Not Backed Up,0:02,Windows,Win 10,747650
2592660,Complete,314.30,Not Backed Up,0:06,Windows,Win 10,1979721
2591024,Complete,45387.05,Not Backed Up,23:02,Mac OS X,Catalina,303373
2590886,Complete,3.45,Not Backed Up,0:00,Mac OS X,Catalina,1978716
2590750,Complete,83.98,Not Backed Up,0:02,Windows,Win 10,1978657
2590743,Complete,3.54,Not Backed Up,0:16,Mac OS X,Mojave,1976684
2590513,Complete,62.63,Not Backed Up,1:04,Mac OS X,Catalina,441758
2587045,Complete,3.50,Not Backed Up,0:00,Mac OS X,Catalina,657011
2586519,Complete,107.66,Not Backed Up,0:05,Windows,Win 10,609417
2585663,Complete,122.78,Not Backed Up,0:06,Windows,Win 10,237677
2585640,Complete,90.07,Not Backed Up,0:01,Windows,Win 10,1976684
2585581,Complete,101.37,Not Backed Up,0:01,Windows,Win 10,1976612
2585486,Complete,90.55,Not Backed Up,0:02,Windows,Win 10,1976583
2585478,Complete,101.24,Not Backed Up,0:01,Windows,Win 10,1976580
2585472,Complete,91.65,Not Backed Up,0:01,Windows,Win 10,1976577
2585185,Complete,93.20,Not Backed Up,0:02,Windows,Win 10,448051
2584206,Complete,106.35,Not Backed Up,2:24,Windows,Win 10,1340953
2581579,Complete,94.30,Not Backed Up,0:01,Windows,Win 10,472401
2581366,Complete,144.94,Not Backed Up,0:03,Windows,Win 10,621248
2579813,Complete,12446.28,Not Backed Up,0:13,Mac OS X,Mojave,154478
2579780,Complete,168.11,Not Backed Up,0:04,Windows,Win 10,675889
2579728,Complete,57.57,Not Backed Up,0:01,Windows,Win 10,175059
2579613,Complete,35.20,Not Backed Up,0:02,Windows,Win 10,142917
2578536,Complete,56.15,Not Backed Up,0:03,Windows,Win 10,142917
2578462,Complete,21106.32,Not Backed Up,16:57,Mac OS X,Mojave,245903
2578399,Complete,3.42,Not Backed Up,0:00,Mac OS X,Mojave,245294
2578358,Complete,3.75,Not Backed Up,0:02,Mac OS X,Catalina,245635
2575200,Complete,232.13,Not Backed Up,0:01,Windows,Win 10,523982
2574698,Complete,102.75,Not Backed Up,0:02,Windows,Win 10,249235
2574641,Complete,99.38,Not Backed Up,0:01,Windows,Win 10,1970742
2574579,Complete,99.14,Not Backed Up,0:01,Windows,Win 10,1970737
2572307,Complete,3.42,Not Backed Up,0:00,Mac OS X,Catalina,280657
2572195,Complete,113.22,Not Backed Up,0:05,Windows,Win 10,190214
2572182,Never Backed Up,-,Not Backed Up,-,Windows,Win 10,237851
2571850,Complete,91.92,Not Backed Up,1:15,Windows,Win 10,1381229
2571682,Complete,89.88,Not Backed Up,0:10,Windows,Win 10,382992
2571452,Complete,3.45,Not Backed Up,0:00,Mac OS X,Catalina,161498
2571353,Complete,3207.18,Not Backed Up,3:07,Windows,Win 10,1969275
2571111,Complete,90.61,Not Backed Up,0:02,Windows,Win 10,1240085
2570751,Complete,100.03,Not Backed Up,0:03,Windows,Win 10,245520
2568720,Complete,4.74,Not Backed Up,8:13,Mac OS X,Mojave,1967771
2568276,Complete,84.67,Not Backed Up,0:02,Windows,Win 10,1967471
2568232,Complete,105.63,Not Backed Up,0:02,Windows,Win 10,747609
2568080,Complete,2.79,Not Backed Up,0:02,Mac OS X,Catalina,1951627
2568038,Complete,3.35,Not Backed Up,0:00,Mac OS X,Catalina,1967364
2568037,Complete,3.39,Not Backed Up,0:00,Mac OS X,Mojave,1967363
2568035,Complete,2.37,Not Backed Up,0:00,Mac OS X,High Sierra,1967362
2564381,Complete,121.42,Not Backed Up,0:03,Windows,Win 10,243427
2563721,Complete,112.50,Not Backed Up,0:07,Windows,Win 10,1698237
2563569,Complete,3.35,Not Backed Up,0:00,Mac OS X,Mojave,609470
2562666,Complete,145.36,Not Backed Up,0:02,Windows,Win 7,1964145
2559600,Complete,183.54,Not Backed Up,0:05,Windows,Win 10,237275
2559515,Complete,3.48,Not Backed Up,0:00,Mac OS X,Catalina,237883
2559071,Complete,40.49,Not Backed Up,0:17,Windows,Win 10,142916
2558970,Complete,93.07,Not Backed Up,0:01,Windows,Win 10,1962171
2558873,Complete,91.24,Not Backed Up,0:21,Windows,Win 10,269261
2556517,Complete,120.24,Not Backed Up,0:01,Windows,Win 10,437558
2556487,Complete,20504.76,Not Backed Up,2:16,Mac OS X,Mojave,1960921
2554656,Complete,3.41,Not Backed Up,0:00,Mac OS X,Catalina,1703323
2554522,Complete,3.30,Not Backed Up,0:00,Mac OS X,Catalina,1007788
2554511,Complete,21168.81,Not Backed Up,3:39,Mac OS X,Mojave,1960209
2554410,Complete,3.55,Not Backed Up,0:00,Mac OS X,Catalina,662162
2554261,Complete,4.04,Not Backed Up,0:00,Mac OS X,Mojave,314753
2551631,Complete,2.35,Not Backed Up,0:00,Mac OS X,Catalina,1958716
2551452,Complete,95.33,Not Backed Up,0:01,Windows,Win 10,237651
2551245,Complete,39.05,Not Backed Up,0:32,Mac OS X,Catalina,249247
2551224,Complete,95.38,Not Backed Up,0:05,Windows,Win 7,1804552
2550782,Complete,3.43,Not Backed Up,0:00,Mac OS X,Mojave,1953717
2550528,Complete,26450.38,Not Backed Up,13:19,Windows,Win 10,700136
2547932,Complete,157.69,Not Backed Up,0:03,Windows,Win 10,368251
2547616,Complete,123.88,Not Backed Up,0:04,Windows,Win 7,1104350
2547554,Complete,197.49,Not Backed Up,0:11,Mac OS X,Catalina,188301
2547314,Complete,159.02,Not Backed Up,0:08,Windows,Win 10,757990
2547239,Complete,107.90,Not Backed Up,0:02,Windows,Win 10,1786599
2547202,Complete,241.70,Not Backed Up,0:04,Windows,Win 10,1951825
2547161,Complete,3.40,Not Backed Up,0:00,Mac OS X,Mojave,1951779
2547159,Complete,3.44,Not Backed Up,0:00,Mac OS X,Catalina,1951778
2546995,Complete,91.08,Not Backed Up,0:01,Windows,Win 10,1951724
2546865,Complete,91.22,Not Backed Up,0:02,Windows,Win 10,1951627
2542989,Complete,3.45,Not Backed Up,0:00,Mac OS X,Mojave,1949188
2542917,Complete,96.20,Not Backed Up,2:13,Windows,Win 10,473757
2542797,Complete,612.91,Not Backed Up,0:08,Mac OS X,Catalina,1949034
2540814,Complete,3.46,Not Backed Up,0:16,Mac OS X,Mojave,232891
2540175,Complete,161.21,Not Backed Up,2:17,Windows,Win 10,162967
2539642,Complete,4991.13,Not Backed Up,0:48,Mac OS X,Mojave,237277
2537517,Complete,3.39,Not Backed Up,0:00,Mac OS X,Catalina,245823
2537329,Complete,3.45,Not Backed Up,0:00,Mac OS X,Catalina,201936
2533832,Complete,3.96,Not Backed Up,0:00,Mac OS X,Catalina,190215
2533621,Complete,3.45,Not Backed Up,0:00,Mac OS X,Mojave,250030
2532717,Complete,3.41,Not Backed Up,0:00,Mac OS X,Mojave,1942110
2532714,Complete,3.52,Not Backed Up,0:00,Mac OS X,Mojave,1942103
2532667,Complete,3.43,Not Backed Up,0:00,Mac OS X,Mojave,237660
2532305,Complete,100.43,Not Backed Up,0:02,Windows,Win 10,1941431
2532286,Complete,111.20,Not Backed Up,0:02,Windows,Win 10,1941416
2532199,Complete,100.30,Not Backed Up,0:02,Windows,Win 10,1835434
2529020,Complete,4213.07,Not Backed Up,0:33,Windows,Win 10,1940015
2524696,Complete,318.97,Not Backed Up,0:05,Windows,Win 10,1698237
2524579,Complete,25494.22,Not Backed Up,58:30,Mac OS X,Catalina,245498
2523764,Complete,5146.56,Not Backed Up,1:23,Mac OS X,El Capitan,1936918
2523757,Complete,74.55,Not Backed Up,0:01,Windows,Win 10,238659
2523747,Complete,102.73,Not Backed Up,0:01,Windows,Win 10,1936957
2523716,Complete,73.37,Not Backed Up,0:22,Windows,Win 10,477806
2523371,Complete,2.20,Not Backed Up,0:00,Mac OS X,Catalina,1936918
2523052,Complete,107.76,Not Backed Up,0:02,Windows,Win 10,1916619
2523050,Complete,114.58,Not Backed Up,0:04,Mac OS X,Mojave,162031
2520680,Complete,121.27,Not Backed Up,0:05,Windows,Win 10,477806
2520248,Complete,134.15,Not Backed Up,0:02,Windows,Win 10,477806
2520226,Complete,765.21,Not Backed Up,2:14,Mac OS X,Mojave,709685
2515733,Complete,3.65,Not Backed Up,0:00,Mac OS X,Mojave,245559
2514915,Complete,4261.43,Not Backed Up,11:57,Mac OS X,Mojave,237793
2512625,Complete,3.45,Not Backed Up,0:00,Mac OS X,Mojave,265908
2512598,Complete,670.16,Not Backed Up,2:30,Windows,Win 10,798709
2512547,Complete,3.42,Not Backed Up,0:00,Mac OS X,Catalina,237145
2512425,Complete,86.07,Not Backed Up,0:02,Windows,Win 10,1243391
2512230,Complete,95.39,Not Backed Up,0:01,Windows,Win 10,754954
2512155,Complete,40.70,Not Backed Up,0:06,Windows,Win 10,197404
2512045,Complete,179.97,Not Backed Up,0:06,Windows,Win 10,973808
2511882,Complete,104.39,Not Backed Up,0:01,Windows,Win 10,1930608
2511698,Complete,95.24,Not Backed Up,0:02,Windows,Win 10,1930361
2508706,Complete,43843.45,Not Backed Up,13:00,Mac OS X,Catalina,609507
2508533,Complete,92.81,Not Backed Up,0:02,Windows,Win 10,1929101
2508473,Complete,112.85,Not Backed Up,0:02,Windows,Win 10,328318
2508426,Complete,34114.42,Not Backed Up,4:23,Mac OS X,Catalina,1929013
2508365,Complete,26513.28,Not Backed Up,65:35,Mac OS X,Mojave,154753
2507267,Complete,101.36,Not Backed Up,0:01,Windows,Win 10,1928367
2507052,Complete,113.24,Not Backed Up,0:03,Windows,Win 10,1928283
2506902,Complete,140.02,Not Backed Up,0:03,Windows,Win 10,394145
2502870,Complete,551.94,Not Backed Up,13:40,Windows,Win 10,406398
2502211,Complete,141.50,Not Backed Up,0:02,Windows,Win 10,1911882
2501972,Complete,124.68,Not Backed Up,0:05,Windows,Win 10,604066
2501928,Complete,724.89,Not Backed Up,0:10,Windows,Win 10,1925533
2500212,Complete,637.18,Not Backed Up,0:10,Windows,Win 10,1925430
2497838,Complete,115.12,Not Backed Up,0:01,Windows,Win 10,245929
2497836,Complete,3.41,Not Backed Up,0:00,Mac OS X,Mojave,245727
2497815,Complete,3.36,Not Backed Up,0:00,Mac OS X,Mojave,325691
2497611,Complete,101.44,Not Backed Up,0:02,Windows,Win 10,238883
2497555,Complete,3.37,Not Backed Up,0:03,Mac OS X,Mojave,1923980
2497538,Complete,140.30,Not Backed Up,0:00,Mac OS X,Mojave,1651753
2496944,Complete,3.39,Not Backed Up,0:00,Mac OS X,Mojave,1911164
2496894,Complete,100.99,Not Backed Up,0:01,Windows,Win 10,1005841
2496003,Complete,167.92,Not Backed Up,0:07,Windows,Win 10,237690
2492923,Complete,107.48,Not Backed Up,0:04,Windows,Win 10,238015
2487961,Complete,148.39,Not Backed Up,0:03,Windows,Win 10,237442
2487896,Complete,386.74,Not Backed Up,0:04,Windows,Win 10,245562
2486656,Complete,87.69,Not Backed Up,2:14,Windows,Win 10,798709
2483499,Complete,4.28,Not Backed Up,0:00,Mac OS X,Catalina,1918718
2478719,Complete,1597.36,Not Backed Up,10:49,Windows,Win 10,1916619
2466727,Complete,3.96,Not Backed Up,0:00,Mac OS X,Catalina,297402
2465612,Complete,891.50,Not Backed Up,7:19,Windows,Win 10,607575
2465102,Complete,104.16,Not Backed Up,0:01,Windows,Win 10,1911882
2465053,Complete,109.02,Not Backed Up,0:02,Windows,Win 10,281996
2463903,Complete,92.26,Not Backed Up,0:02,Windows,Win 10,1911380
2463744,Complete,97.51,Not Backed Up,0:02,Windows,Win 10,1911263
2463742,Complete,106.85,Not Backed Up,0:01,Windows,Win 10,1911262
2463546,Complete,94.35,Not Backed Up,0:01,Windows,Win 10,1911167
2463545,Complete,97.15,Not Backed Up,0:02,Windows,Win 10,1911166
2463542,Complete,102.79,Not Backed Up,0:02,Windows,Win 10,1911164
2463410,Complete,796.16,Not Backed Up,0:14,Windows,Win 10,1910970
2463152,Complete,1178.09,Not Backed Up,0:21,Windows,Win 10,1910744
2462946,Complete,4734.98,Not Backed Up,0:45,Mac OS X,Mojave,468943
2460751,Complete,922.94,Not Backed Up,0:14,Windows,Win 10,1909089
2459831,Complete,90.23,Not Backed Up,0:01,Windows,Win 10,391800
2458883,Complete,877.54,Not Backed Up,0:05,Windows,Win 10,1908035
2456919,Complete,13.38,Not Backed Up,0:03,Mac OS X,Catalina,144236
2456586,Complete,103.24,Not Backed Up,0:02,Windows,Win 10,245638
2454320,Complete,2.36,Not Backed Up,0:00,Mac OS X,High Sierra,1905388
